requirement_id,source_file,json_path_or_page,original_requirement,type,applicability,expected_observable,decision_method,ambiguity,input_version,domain,actor,audit_rule_id
SU-A03-UTILITY_FORMULA,actor_json/soviet_gpt.json,$.actors[2].behavior_algorithm.utility_formula,Prioritize mission success and force preservation minus risk of overwhelming retaliation (U = mission success probability + deterrence value – likelihood of devastating counterstrike),가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 대안 평가·선택,실제 대안의 비교·선택 근거에 의사결정 방식/효용 성분이 반영됨,구체적 성분값·척도·연산식이 모두 기록된 경우 Python 계산. 함수 f(...) 또는 미정 계수/성분은 정성 근거 대조 및 판정 불가.,효용 성분의 측정값/척도 또는 연산식이 없으면 효용 최적화 성공으로 판정할 수 없음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-DECISION
SU-A03-WEIGHT-mission_success,actor_json/soviet_gpt.json,$.actors[2].behavior_algorithm.priority_weights.mission_success,0.4,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-WEIGHT
SU-A03-WEIGHT-force_survival,actor_json/soviet_gpt.json,$.actors[2].behavior_algorithm.priority_weights.force_survival,0.3,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-WEIGHT
SU-A03-WEIGHT-state_security,actor_json/soviet_gpt.json,$.actors[2].behavior_algorithm.priority_weights.state_security,0.3,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-WEIGHT
SU-A03-TRIGGER01,actor_json/soviet_gpt.json,"$.actors[2].behavior_algorithm.trigger_thresholds[""high_alert_order""]","{""high_alert_order"": ""If political leadership orders combat alert (due to U.S. escalation), move to full readiness and prepare nuclear assets for possible use""}",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-TRIGGER
SU-A03-TRIGGER02,actor_json/soviet_gpt.json,"$.actors[2].behavior_algorithm.trigger_thresholds[""direct_attack""]","{""direct_attack"": ""If Soviet forces or Cuban ally are attacked, retaliate per war plans (including tactical nuclear response if authorized)""}",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-TRIGGER
SU-A03-TRIGGER03,actor_json/soviet_gpt.json,"$.actors[2].behavior_algorithm.trigger_thresholds[""political_deescalation""]","{""political_deescalation"": ""If leadership seeks a deal or stand-down, comply with withdrawal/stand-down directives even if militarily disadvantageous""}",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,역할·행동 통제,Soviet Armed Forces (High Command),ACTOR-TRIGGER
SU-EFFECT-military_alert-tension,actor_json/soviet_gpt.json,$.effect_rules.military_alert.tension,0.45,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-EFFECT-military_alert-leadership_unity,actor_json/soviet_gpt.json,$.effect_rules.military_alert.leadership_unity,0.65,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-EFFECT-public_appeal-public_opinion,actor_json/soviet_gpt.json,$.effect_rules.public_appeal.public_opinion,0.55,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-EFFECT-covert_detection-tension,actor_json/soviet_gpt.json,$.effect_rules.covert_detection.tension,0.45,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-EFFECT-covert_detection-diplomatic_room,actor_json/soviet_gpt.json,$.effect_rules.covert_detection.diplomatic_room,0.6,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
SU-EFFECT-internal_dispute-leadership_unity,actor_json/soviet_gpt.json,$.effect_rules.internal_dispute.leadership_unity,0.65,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 actor effect_rule이 적용되는 경우,행동과 명시 effect의 대응 및 적용 전후 값,효과가 증분인지 상태 할당인지·초기값인지 원기록에서 확정된 경우만 계산. 추정하지 않음.,actor effect_rules에 초기값 표시는 없음. 절대값/증분/초기값 의미와 VDM 우선순위가 불명확; diplomatic_room과 diplomatic_support의 대응도 명시되지 않음.,c01c476ac5ec7f902677442d64bb3df2f77a6bfcead82b92fb8f826c29c8aa22,행동–VDM 효과,,ACTOR-EFFECT-AMBIGUITY
VDM-NORM,vdm/Variable-Decision Matrix.json,comment: Cautions 1,Variable values must strictly be maintained within the 0~1 range (Normalization),강제 제약,모든 보고 수치 상태,상태가 0 이상 1 이하,Python: 각 명시 수치에 0 <= x <= 1 적용. 값 누락은 보충하지 않음.,프로토콜 표4의 0~100과 충돌; 실제 실행 프롬프트가 VDM을 지정한 경우 0~1 적용.,c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,상태값 계산,,VDM-NORM
VDM-CLAMP,vdm/Variable-Decision Matrix.json,comment: Cautions 1,"Values must be adjusted using max(0, min(1, value)) after calculation.",가중치·수치 계산,명시 전상태+효과로 후상태를 계산하는 각 이벤트·변수,사건별 변화 후 clamp(전상태+명시효과),Python 독립 재계산; 사건순서·효과·전상태가 하나라도 없으면 판정 불가.,여러 사건의 순서가 없으면 중간 clamp와 최종합 clamp를 임의로 선택하지 않음.,c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,상태값 계산,,VDM-CLAMP
VDM-E01-Tension,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike.Tension,0.15,가중치·수치 계산,Strike로 분류된 실제 사건/행동 발생,해당 변수에 명시 증분 0.15 적용,이벤트 분류 의미는 인간 검토; 분류명과 적용범위 확정 후 Python으로 증분 및 clamp 계산.,"사건-행동 매핑표, 어느 국가/변수에 효과가 귀속되는지, 복합사건 중복처리·순서가 완전히 정의되지 않음.",c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,행동–VDM 효과,,VDM-EFFECT
VDM-E01-Diplomatic_Support,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike.Diplomatic_Support,-0.05,가중치·수치 계산,Strike로 분류된 실제 사건/행동 발생,해당 변수에 명시 증분 -0.05 적용,이벤트 분류 의미는 인간 검토; 분류명과 적용범위 확정 후 Python으로 증분 및 clamp 계산.,"사건-행동 매핑표, 어느 국가/변수에 효과가 귀속되는지, 복합사건 중복처리·순서가 완전히 정의되지 않음.",c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,행동–VDM 효과,,VDM-EFFECT
VDM-E01-Public_Opinion,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike.Public_Opinion,-0.05,가중치·수치 계산,Strike로 분류된 실제 사건/행동 발생,해당 변수에 명시 증분 -0.05 적용,이벤트 분류 의미는 인간 검토; 분류명과 적용범위 확정 후 Python으로 증분 및 clamp 계산.,"사건-행동 매핑표, 어느 국가/변수에 효과가 귀속되는지, 복합사건 중복처리·순서가 완전히 정의되지 않음.",c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,행동–VDM 효과,,VDM-EFFECT
VDM-E01-Leadership_Unity,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike.Leadership_Unity,-0.1,가중치·수치 계산,Strike로 분류된 실제 사건/행동 발생,해당 변수에 명시 증분 -0.1 적용,이벤트 분류 의미는 인간 검토; 분류명과 적용범위 확정 후 Python으로 증분 및 clamp 계산.,"사건-행동 매핑표, 어느 국가/변수에 효과가 귀속되는지, 복합사건 중복처리·순서가 완전히 정의되지 않음.",c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,행동–VDM 효과,,VDM-EFFECT
VDM-E02-Tension,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Defense_Prep.Tension,0.05,가중치·수치 계산,Defense_Prep로 분류된 실제 사건/행동 발생,해당 변수에 명시 증분 0.05 적용,이벤트 분류 의미는 인간 검토; 분류명과 적용범위 확정 후 Python으로 증분 및 clamp 계산.,"사건-행동 매핑표, 어느 국가/변수에 효과가 귀속되는지, 복합사건 중복처리·순서가 완전히 정의되지 않음.",c567d0a2b85c2e03b517a3fafcbef889651ee308b958c776f4580ee5ea4dd382,행동–VDM 효과,,VDM-EFFECT
