check_id,run_id,source_file,page,turn,branch,actor,variable,requirement_id,domain,unit,status,reported_value,recomputed_value,evidence,reason,method,uncertainty,human_review_required,numeric_comparison_status,extraction,candidate_only,review_completed
PDFIUM-GEM-04-N-00151,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,18,3,Military Escalation Path (Turn 3),,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.2,0.2,diplomatic_support: 0.2 (Start 0.3 - 0.05 - 0.05),"명시 산식 0.3 - 0.05 - 0.05 = 0.2; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00154,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,18,3,Military Escalation Path (Turn 3),,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.2,0.2,public_opinion: 0.2 (Start 0.3 - 0.05 - 0.05),"명시 산식 0.3 - 0.05 - 0.05 = 0.2; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00157,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,18,3,Military Escalation Path (Turn 3),,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0,0,"leadership_unity: 0.0 (Start 0.1 - 0.10 - 0.10, clamped at 0.0)","명시 산식 0.1 - 0.10 - 0.10 = -0.1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00168,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,20,3,Early Diplomatic Track (Turn 3),,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.35,0.35,tension: 0.35 (Start 0.3 + 0.10 - 0.05),"명시 산식 0.3 + 0.10 - 0.05 = 0.35; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00171,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,20,3,Early Diplomatic Track (Turn 3),,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.9,0.9,diplomatic_support: 0.9 (Start 0.9 - 0.10 + 0.10),"명시 산식 0.9 - 0.10 + 0.10 = 0.9; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00174,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,20,3,Early Diplomatic Track (Turn 3),,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,public_opinion: 0.7 (Start 0.7 - 0.05 + 0.05),"명시 산식 0.7 - 0.05 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00177,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,20,3,Early Diplomatic Track (Turn 3),,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,leadership_unity: 0.7 (Start 0.7 - 0.05 + 0.05),"명시 산식 0.7 - 0.05 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00188,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,24,4,Most Plausible Path (Turn 4),,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.5,0.5,tension: 0.50 (Start 0.50 + 0.05 - 0.05),"명시 산식 0.50 + 0.05 - 0.05 = 0.5; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00191,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,24,4,Most Plausible Path (Turn 4),,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.76,0.76,diplomatic_support: 0.76 (Start 0.68 - 0.02 + 0.10),"명시 산식 0.68 - 0.02 + 0.10 = 0.76; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00194,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,24,4,Most Plausible Path (Turn 4),,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.61,0.61,public_opinion: 0.61 (Start 0.58 - 0.02 + 0.05),"명시 산식 0.58 - 0.02 + 0.05 = 0.61; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00197,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,24,4,Most Plausible Path (Turn 4),,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.55,0.55,leadership_unity: 0.55 (Start 0.55 - 0.05 + 0.05),"명시 산식 0.55 - 0.05 + 0.05 = 0.55; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00216,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,27,4,Early Diplomatic Track (Turn 4),,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.45,0.45,tension: 0.45 (Start 0.35 + 0.15 - 0.05),"명시 산식 0.35 + 0.15 - 0.05 = 0.45; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00219,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,27,4,Early Diplomatic Track (Turn 4),,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.95,0.95,diplomatic_support: 0.95 (Start 0.9 - 0.05 + 0.10),"명시 산식 0.9 - 0.05 + 0.10 = 0.95; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00222,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,27,4,Early Diplomatic Track (Turn 4),,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,public_opinion: 0.7 (Start 0.7 - 0.05 + 0.05),"명시 산식 0.7 - 0.05 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-04-N-00225,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,27,4,Early Diplomatic Track (Turn 4),,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.65,0.65,leadership_unity: 0.65 (Start 0.7 - 0.10 + 0.05),"명시 산식 0.7 - 0.10 + 0.05 = 0.65; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00089,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,13,2,Military First Path - Full-Scale War,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,"tension: 1.00 (Clamped at 1.0, from 0.80 + 0.30)","명시 산식 0.80 + 0.30 = 1.1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00092,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,13,2,Military First Path - Full-Scale War,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.3,0.3,diplomatic_support: 0.30 (From 0.40 - 0.10; Below 0.5 Threshold),"명시 산식 0.40 - 0.10 = 0.3; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00095,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,13,2,Military First Path - Full-Scale War,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.3,0.3,public_opinion: 0.30 (From 0.40 - 0.10; Below 0.4 Threshold),"명시 산식 0.40 - 0.10 = 0.3; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00098,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,13,2,Military First Path - Full-Scale War,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.1,0.1,leadership_unity: 0.10 (From 0.30 - 0.20; Below 0.5 Threshold),"명시 산식 0.30 - 0.20 = 0.1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00123,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,17,3,Open Conflict Path - The Nuclear Threshold,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.18,0.18,diplomatic_support: 0.18 (From 0.28 - 0.10),"명시 산식 0.28 - 0.10 = 0.18; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00126,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,17,3,Open Conflict Path - The Nuclear Threshold,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.23,0.23,public_opinion: 0.23 (From 0.33 - 0.10),"명시 산식 0.33 - 0.10 = 0.23; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-GEM-07-N-00129,GEM-07,runs/raw_logs/Gemini_2.5_Flash/7.pdf,17,3,Open Conflict Path - The Nuclear Threshold,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0,0,"leadership_unity: 0.00 (Clamped, from 0.20 - 0.20)","명시 산식 0.20 - 0.20 = 0; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
