run_id,marker,component,regex,count,pages,first_excerpt
GPT-14,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,14,5;6;7;10;11;12;14;16;17;19;21;22," arbitrarily judged.- After applying variable changes, you must respond to the [Reconfirm Variable Status] request.[RESULT LOG] (This section repeats for each combination)- Scenario Combination Name: [e.g., ""Most Plausible Pa"
GPT-14,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
GPT-14,metadata_labels_present,temperature_label,temperature,0,,
GPT-14,metadata_labels_present,top_p_label,top[_ -]?p,0,,
GPT-14,metadata_labels_present,seed_label,seed,1,28,ty management.Future Changes in International Relations:This scenario sowed the seeds for structured crisis communications protocols and reinforced the importance of restraint signaling. It also shifted i
GPT-14,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
GPT-14,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
GPT-15,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,35,1;5;8;9;14;15;19;24;25,"odeling strategic decisions. All judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in "
GPT-15,explicit_result_log_label,result_log,result[ _-]?log,37,1;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,"judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in Event units; after each Event, reflect "
GPT-15,all_four_state_dimensions,tension,tension,92,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;29,"on later if needed. Next Event Triggers:Inevitable: Increased military alert (→ Tension +0.05, Leadership Unity -0.05).Potential: Soviet refusal to stop ships → Crisis escalation or backchannel negotiations."
GPT-15,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),58,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25,"me operational.Next Event Triggers:Inevitable: “Strike” event (→ Tension +0.15, Diplomatic Support -0.05, Leadership Unity -0.10).Potential: Soviet retaliation, loss of diplomatic support, escalation toward nuclear exc"
GPT-15,all_four_state_dimensions,public_opinion,public[ _-]?opinion,50,4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25,"ame]- Predicted Variable Change: tension [±value], diplomatic_support [±value], public_opinion [±value], leadership_unity [±value]- Generated Triggers: [Trigger 1], [Trigger 2][RECONFIRM VARIABLE STATUS] (This sect"
GPT-15,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),66,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;27;29,"ded. Next Event Triggers:Inevitable: Increased military alert (→ Tension +0.05, Leadership Unity -0.05).Potential: Soviet refusal to stop ships → Crisis escalation or backchannel negotiations.US-2: Launch Preemptive "
GPT-15,trigger_or_threshold,trigger_or_threshold,trigger|threshold,83,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;18;19;20;21;22;23;24;25;26;27;28;29,"tations. Proceed in Event units; after each Event, reflect variable changes and triggers before moving to the next Event. Speculative reasoning or hindsight interpretation is strictly prohibited.Variables mu"
GPT-15,variable_status_label,generic_variable_status,variable[ _-]?status,5,4;6;7;8,"ly judged.- After applying variable changes, you must respond to the [Reconfirm Variable Status] request.[RESULT LOG] (This section repeats for each combination)- Scenario Combination Name: [e.g., ""Most Plausible Pa"
GPT-15,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,5,4;6;7;8," arbitrarily judged.- After applying variable changes, you must respond to the [Reconfirm Variable Status] request.[RESULT LOG] (This section repeats for each combination)- Scenario Combination Name: [e.g., ""Most Plausible Pa"
GPT-15,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
GPT-15,metadata_labels_present,temperature_label,temperature,0,,
GPT-15,metadata_labels_present,top_p_label,top[_ -]?p,1,2, (Status Quo Push)Rationale:Covert deterrence strategy aligns with Khrushchev’s top priority.Maximizes leverage while buying time.Next Event Triggers:Inevitable: U.S. suspicion grows → Tension ↑ (+0.05 via
GPT-15,metadata_labels_present,seed_label,seed,0,,
GPT-15,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
GPT-15,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
GPT-16,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,41,1;4;5;9;10;12;13;16;17;20;21,"odeling strategic decisions. All judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in "
GPT-16,explicit_result_log_label,result_log,result[ _-]?log,12,1;4;9;10;12;13;16;17;20,"judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in Event units; after each Event, reflect "
GPT-16,all_four_state_dimensions,tension,tension,70,2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,.Triggers:Inevitable: Increased Soviet response pressure (Defense_Prep) → +0.05 TensionPossible: Soviet defiance → leads to potential Diplomatic Failure or military confrontation.2. Immediate Air Strike on M
GPT-16,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),29,2;3;6;7;9;10;11;12;13;14;15;16;17;18;19;21;22,"calation potential.Triggers:Inevitable: Trigger “Strike” → +0.15 Tension, −0.05 Diplomatic Support, −0.05 Public Opinion, −0.10 Leadership UnityLikely: Soviet retaliation or escalation, possible nuclear confrontation.3"
GPT-16,all_four_state_dimensions,public_opinion,public[ _-]?opinion,27,2;6;7;10;11;12;13;14;15;17;18;19;20;21;22;24,"s:Inevitable: Trigger “Strike” → +0.15 Tension, −0.05 Diplomatic Support, −0.05 Public Opinion, −0.10 Leadership UnityLikely: Soviet retaliation or escalation, possible nuclear confrontation.3. Public UN Appeal + O"
GPT-16,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),33,2;6;7;9;10;11;12;13;14;15;17;18;19;20;21;25,"“Strike” → +0.15 Tension, −0.05 Diplomatic Support, −0.05 Public Opinion, −0.10 Leadership UnityLikely: Soviet retaliation or escalation, possible nuclear confrontation.3. Public UN Appeal + OAS Consultation (State D"
GPT-16,trigger_or_threshold,trigger_or_threshold,trigger|threshold,82,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;24,"tations. Proceed in Event units; after each Event, reflect variable changes and triggers before moving to the next Event. Speculative reasoning or hindsight interpretation is strictly prohibited.Variables mu"
GPT-16,variable_status_label,generic_variable_status,variable[ _-]?status,0,,
GPT-16,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,0,,
GPT-16,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
GPT-16,metadata_labels_present,temperature_label,temperature,0,,
GPT-16,metadata_labels_present,top_p_label,top[_ -]?p,0,,
GPT-16,metadata_labels_present,seed_label,seed,0,,
GPT-16,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
GPT-16,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
GPT-17,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,46,1;2;3;4;5;6;10;11;12;13,"odeling strategic decisions. All judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in "
GPT-17,explicit_result_log_label,result_log,result[ _-]?log,6,1;5;10;11;12;13,"judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in Event units; after each Event, reflect "
GPT-17,all_four_state_dimensions,tension,tension,21,6;7;8;9;10;11;12;13;14;15;16,"room for escalation if Soviets resist.Triggers:Inevitable: Defense_Prep → +0.05 Tension, –0.02 Diplomatic Support, –0.02 Public Opinion, –0.05 Leadership UnityPotential: Soviet challenge → further escalation"
GPT-17,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),16,3;4;5;6;7;8;9;10;11;12;13;14,escalate to a broader crisis. Soviet Union: Strategic AlternativesDeny and Seek Diplomatic EngagementRationale:The SOVIET_JSON_FILE indicates that the Soviet Union’s official stance is to refute American claims while simu
GPT-17,all_four_state_dimensions,public_opinion,public[ _-]?opinion,10,6;7;8;10;11;12;13;14,"ggers:Inevitable: Defense_Prep → +0.05 Tension, –0.02 Diplomatic Support, –0.02 Public Opinion, –0.05 Leadership UnityPotential: Soviet challenge → further escalation; internal dissent from Pentagon or Congress if "
GPT-17,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),11,6;7;8;10;11;12;13;17,"nse_Prep → +0.05 Tension, –0.02 Diplomatic Support, –0.02 Public Opinion, –0.05 Leadership UnityPotential: Soviet challenge → further escalation; internal dissent from Pentagon or Congress if perceived ineffective.2."
GPT-17,trigger_or_threshold,trigger_or_threshold,trigger|threshold,61,1;2;3;5;6;7;8;9;10;11;12;13;14;15;16,"tations. Proceed in Event units; after each Event, reflect variable changes and triggers before moving to the next Event. Speculative reasoning or hindsight interpretation is strictly prohibited.Variables mu"
GPT-17,variable_status_label,generic_variable_status,variable[ _-]?status,0,,
GPT-17,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,0,,
GPT-17,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
GPT-17,metadata_labels_present,temperature_label,temperature,0,,
GPT-17,metadata_labels_present,top_p_label,top[_ -]?p,0,,
GPT-17,metadata_labels_present,seed_label,seed,0,,
GPT-17,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
GPT-17,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
GPT-18,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,36,1;5;9;10;11;12;13,"odeling strategic decisions. All judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in "
GPT-18,explicit_result_log_label,result_log,result[ _-]?log,9,1;5;10;11;12,"judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in Event units; after each Event, reflect "
GPT-18,all_four_state_dimensions,tension,tension,26,2;3;4;6;7;8;9;10;11;12;13;14;15;16,".Trigger Effects:Inevitable:Activation of Soviet military alert, raising Soviet Tension (+0.45) and Leadership Unity (+0.65).Activation of covert_detection, increasing global Tension (+0.3) and reducing Dipl"
GPT-18,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),6,2;6;8;13;14,").Activation of covert_detection, increasing global Tension (+0.3) and reducing Diplomatic Room (–0.65) for both sides.Potential:If USSR challenges the quarantine, escalation triggers Kennedy’s air strike/invasion c"
GPT-18,all_four_state_dimensions,public_opinion,public[ _-]?opinion,6,2;4;6;9;13;14,"ive weakness, they may accelerate missile deployment or ignore demands.Triggers public opinion split if seen as weak. 2. Soviet Union – Plausible Strategic AlternativesAlternative A: Maintain Secrecy and Deny Missi"
GPT-18,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),10,2;3;6;7;8;11;12;13;15,"vitable:Activation of Soviet military alert, raising Soviet Tension (+0.45) and Leadership Unity (+0.65).Activation of covert_detection, increasing global Tension (+0.3) and reducing Diplomatic Room (–0.65) for both "
GPT-18,trigger_or_threshold,trigger_or_threshold,trigger|threshold,60,1;2;3;4;5;6;7;8;9;10;11;12;13,"tations. Proceed in Event units; after each Event, reflect variable changes and triggers before moving to the next Event. Speculative reasoning or hindsight interpretation is strictly prohibited.Variables mu"
GPT-18,variable_status_label,generic_variable_status,variable[ _-]?status,0,,
GPT-18,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,0,,
GPT-18,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
GPT-18,metadata_labels_present,temperature_label,temperature,0,,
GPT-18,metadata_labels_present,top_p_label,top[_ -]?p,1,14," through a quarantine and the Soviet Union counters with strategic deterrence, stopping short of direct retaliation?"" The simulation unfolds under the conditions of heightened brinkmanship—initiated by mi"
GPT-18,metadata_labels_present,seed_label,seed,0,,
GPT-18,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
GPT-18,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
GPT-19,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,42,1;2;5;6;7;9;10;14;15;21;27;28,"odeling strategic decisions. All judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in "
GPT-19,explicit_result_log_label,result_log,result[ _-]?log,16,1;5;9;11;12;13;14;17;18;19;21;24;27,"judgments must be based solely on the provided JSON files and the previous Turn Result Log, and must not reflect historical outcomes or modern interpretations. Proceed in Event units; after each Event, reflect "
GPT-19,all_four_state_dimensions,tension,tension,74,2;3;4;6;7;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;29;30;31,"Opinion (0.5 via ""public_appeal"")Probable: USSR reaction → Alert escalation → ↑ Tension (0.3 via ""military_alert"")US-2: Launch Preemptive Air StrikeRationale:Matches Pentagon’s stance (Defense Dept), rapidly"
GPT-19,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),35,2;3;4;6;7;8;12;13;15;16;17;18;19;21;22;23;24;25;28;29;32," Dept onlyNext Event Triggers:Inevitable: Strike triggers → ↑ Tension (0.15), ↓ Diplomatic_Support, Public_Opinion, Leadership_UnityTrigger Thresholds Breached: Likely to push Tension ≥ 0.8 → “Military Options Preferre"
