check_family,check_id,calculated,stored,match,scope
inheritance,GEM-27-INH-E002-U1-Diplomatic_Support,0.45,0.45,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E002-U1-Public_Opinion,0.45,0.45,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E002-U1-Leadership_Unity,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E004-U1-Tension,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E004-U1-Diplomatic_Support,0.46,0.46,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E004-U1-Public_Opinion,0.46,0.46,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E004-U1-Leadership_Unity,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E005-U1-Tension,0.80,0.80,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E005-U1-Diplomatic_Support,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E005-U1-Public_Opinion,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E005-U1-Leadership_Unity,0.30,0.30,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E006-U1-Tension,0.75,0.75,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E006-U1-Diplomatic_Support,0.41,0.41,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E006-U1-Public_Opinion,0.41,0.41,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E006-U1-Leadership_Unity,0.35,0.35,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E007-U1-Tension,0.75,0.75,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E007-U1-Diplomatic_Support,0.41,0.41,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E007-U1-Public_Opinion,0.41,0.41,True,fixed parent identification and value transcription
inheritance,GEM-27-INH-E007-U1-Leadership_Unity,0.30,0.30,True,fixed parent identification and value transcription
inheritance,GEM-28-INH-E014-U1-Diplomatic_Support,0.33,0.33,True,fixed parent identification and value transcription
inheritance,GEM-28-INH-E014-U1-Leadership_Unity,0.30,0.30,True,fixed parent identification and value transcription
inheritance,GEM-28-INH-E018-U1-Tension,0.85,0.85,True,fixed parent identification and value transcription
inheritance,GEM-28-INH-E018-U1-Leadership_Unity,0.30,0.30,True,fixed parent identification and value transcription
inheritance,GEM-29-INH-E015-U2-Tension,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GEM-29-INH-E016-U2-Tension,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GEM-30-INH-E003-U2-Diplomatic_Support,0.35,0.35,True,fixed parent identification and value transcription
inheritance,GEM-30-INH-E003-U2-Leadership_Unity,0.35,0.35,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U1-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U1-Diplomatic_Support,0.50,0.50,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U1-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U1-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U2-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U2-Diplomatic_Support,0.50,0.50,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U2-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E001-U2-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U1-Tension,0.45,0.45,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U1-Diplomatic_Support,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U1-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U1-Leadership_Unity,0.55,0.55,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U2-Tension,0.45,0.45,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U2-Diplomatic_Support,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U2-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E002-U2-Leadership_Unity,0.55,0.55,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E003-U1-Tension,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E003-U1-Diplomatic_Support,0.46,0.46,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E003-U1-Public_Opinion,0.46,0.46,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E003-U1-Leadership_Unity,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E004-U1-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E004-U1-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E004-U2-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U1-Tension,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U1-Diplomatic_Support,0.70,0.70,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U1-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U1-Leadership_Unity,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U2-Tension,0.40,0.40,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U2-Diplomatic_Support,0.70,0.70,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U2-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E005-U2-Leadership_Unity,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U1-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U1-Diplomatic_Support,0.44,0.44,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U1-Public_Opinion,0.44,0.44,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U1-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U2-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U2-Diplomatic_Support,0.44,0.44,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U2-Public_Opinion,0.44,0.44,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E006-U2-Leadership_Unity,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U1-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U1-Diplomatic_Support,0.43,0.43,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U1-Public_Opinion,0.93,0.93,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U1-Leadership_Unity,0.85,0.85,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U2-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U2-Diplomatic_Support,0.43,0.43,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U2-Public_Opinion,0.93,0.93,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E007-U2-Leadership_Unity,0.85,0.85,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U1-Tension,0.35,0.35,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U1-Diplomatic_Support,0.80,0.80,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U1-Public_Opinion,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U1-Leadership_Unity,0.65,0.65,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U2-Tension,0.35,0.35,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U2-Diplomatic_Support,0.80,0.80,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E008-U2-Leadership_Unity,0.65,0.65,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U1-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U1-Diplomatic_Support,0.37,0.37,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U1-Public_Opinion,0.37,0.37,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U1-Leadership_Unity,0.85,0.85,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U2-Tension,1.00,1.00,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U2-Diplomatic_Support,0.37,0.37,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U2-Public_Opinion,0.37,0.37,True,fixed parent identification and value transcription
inheritance,GPT-02-INH-E009-U2-Leadership_Unity,0.85,0.85,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U1-Tension,0.50,0.50,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U1-Diplomatic_Support,0.58,0.58,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U1-Public_Opinion,0.98,0.98,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U1-Leadership_Unity,0.95,0.95,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U2-Tension,0.50,0.50,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U2-Diplomatic_Support,0.58,0.58,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U2-Public_Opinion,0.98,0.98,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E001-U2-Leadership_Unity,0.95,0.95,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E002-U1-Tension,0.60,0.60,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E002-U1-Diplomatic_Support,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E002-U1-Public_Opinion,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E002-U1-Leadership_Unity,0.55,0.55,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E003-U1-Tension,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E003-U1-Diplomatic_Support,0.10,0.10,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E003-U1-Public_Opinion,0.05,0.05,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E003-U1-Leadership_Unity,0.05,0.05,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U1-Tension,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U1-Diplomatic_Support,0.58,0.58,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U1-Public_Opinion,0.98,0.98,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U1-Leadership_Unity,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U2-Tension,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U2-Diplomatic_Support,0.58,0.58,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U2-Public_Opinion,0.98,0.98,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E004-U2-Leadership_Unity,1.0,1.0,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E005-U1-Tension,0.70,0.70,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E005-U1-Diplomatic_Support,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E005-U1-Public_Opinion,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E005-U1-Leadership_Unity,0.45,0.45,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E006-U1-Tension,0.00,0.00,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E006-U1-Diplomatic_Support,0.30,0.30,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E006-U1-Public_Opinion,0.15,0.15,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E006-U1-Leadership_Unity,0.15,0.15,True,fixed parent identification and value transcription
inheritance,GPT-03-INH-E007-U1-Tension,1.0,1.0,True,fixed parent identification and value transcription
